110922
-0.991606	0.127845	0.0192974
-0.99151	0.128577	0.0193738
-0.991416	0.129286	0.0194515
-0.991313	0.130067	0.0195354
-0.991213	0.130814	0.0196235
-0.991105	0.131611	0.0197241
-0.991001	0.13238	0.0198275
-0.990887	0.133208	0.0199423
-0.990777	0.13401	0.0200594
-0.990656	0.134879	0.0201868
-0.990538	0.135726	0.0203164
-0.990408	0.13665	0.0204555
-0.990289	0.137489	0.0205889
-0.990178	0.138267	0.0207151
-0.990076	0.138981	0.0208373
-0.98998	0.139642	0.0209513
-0.989893	0.140243	0.0210611
-0.989812	0.140796	0.0211617
-0.98974	0.14129	0.0212579
-0.989674	0.141742	0.0213442
-0.989619	0.142111	0.021419
-0.989578	0.142386	0.0214682
-0.989549	0.142587	0.0215077
-0.989533	0.142694	0.0215212
-0.989528	0.142726	0.0215248
-0.989537	0.142665	0.0215022
-0.989558	0.142527	0.0214695
-0.989593	0.14229	0.0214104
-0.989642	0.141961	0.0213391
-0.989689	0.14165	0.0212574
-0.98974	0.1413	0.0211708
-0.98979	0.140964	0.0210742
-0.989846	0.140586	0.0209725
-0.989901	0.140216	0.0208612
-0.989962	0.139801	0.0207448
-0.990023	0.139389	0.0206195
-0.990091	0.138924	0.020487
-0.990151	0.138517	0.0203632
-0.990214	0.138083	0.0202402
-0.990269	0.137702	0.0201266
-0.990328	0.137293	0.0200138
-0.990381	0.13693	0.0199111
-0.990437	0.136538	0.0198096
-0.990487	0.136189	0.019719
-0.990541	0.135806	0.0196308
-0.990588	0.135475	0.019547
-0.990639	0.135116	0.0194624
-0.990683	0.134804	0.019383
-0.990731	0.134463	0.0193033
-0.990772	0.134166	0.0192295
-0.990818	0.13384	0.0191557
-0.990858	0.133553	0.0190887
-0.990902	0.133235	0.0190228
-0.99094	0.132964	0.0189587
-0.990981	0.132666	0.0188933
-0.991016	0.132413	0.0188305
-0.991055	0.132131	0.0187667
-0.991088	0.131892	0.0187064
-0.991124	0.131624	0.0186455
-0.991156	0.131396	0.0185888
-0.991191	0.131137	0.0185326
-0.99122	0.130925	0.0184766
-0.991253	0.130686	0.0184191
-0.991279	0.130491	0.0183628
-0.99131	0.130268	0.0183054
-0.991334	0.130088	0.0182502
-0.991363	0.12988	0.0181943
-0.991386	0.129713	0.0181418
-0.991412	0.129517	0.0180895
-0.991433	0.129366	0.0180373
-0.991457	0.129188	0.0179836
-0.991475	0.129055	0.0179315
-0.991497	0.128894	0.0178781
-0.991513	0.128777	0.0178276
-0.991533	0.128632	0.0177763
-0.991547	0.128529	0.0177292
-0.991565	0.128397	0.0176822
-0.991577	0.12831	0.0176369
-0.991593	0.128195	0.0175903
-0.991603	0.128125	0.017547
-0.991616	0.128027	0.0175026
-0.991624	0.127973	0.0174627
-0.991635	0.12789	0.0174222
-0.991641	0.12785	0.0173875
-0.991651	0.127782	0.0173528
-0.991654	0.127757	0.0173224
-0.991662	0.127704	0.017291
-0.991663	0.127694	0.017265
-0.991669	0.127656	0.0172382
-0.991669	0.12766	0.0172178
-0.991672	0.127636	0.0171967
-0.99167	0.127654	0.0171828
-0.991671	0.127644	0.0171684
-0.991668	0.127676	0.0171609
-0.991667	0.127678	0.0171526
-0.991662	0.127723	0.0171514
-0.99166	0.127738	0.0171496
-0.991652	0.127795	0.0171551
-0.991648	0.127824	0.0171599
-0.991639	0.127894	0.0171721
-0.991634	0.127936	0.0171833
-0.991623	0.128017	0.0172028
-0.991616	0.12807	0.0172218
-0.991603	0.128162	0.0172486
-0.991595	0.128226	0.0172747
-0.99158	0.12833	0.017308
-0.99157	0.128406	0.0173405
-0.991554	0.128523	0.0173793
-0.991542	0.128612	0.0174165
-0.991525	0.12874	0.0174623
-0.991511	0.128838	0.0175078
-0.991492	0.128976	0.0175605
-0.991477	0.129086	0.0176127
-0.991456	0.129237	0.0176708
-0.991439	0.129359	0.0177279
-0.991417	0.129524	0.0177893
-0.991398	0.129662	0.0178487
-0.991373	0.129839	0.0179158
-0.991353	0.129988	0.0179828
-0.991326	0.130177	0.0180558
-0.991304	0.130338	0.0181282
-0.991276	0.130542	0.0182048
-0.991251	0.130719	0.0182802
-0.99122	0.130942	0.0183579
-0.991192	0.13114	0.0184331
-0.991159	0.131379	0.0185151
-0.99113	0.131589	0.0185972
-0.991095	0.131843	0.0186841
-0.991063	0.132069	0.0187706
-0.991024	0.132343	0.01886
-0.99099	0.132591	0.0189483
-0.990948	0.132889	0.0190378
-0.99091	0.133164	0.0191247
-0.990865	0.133482	0.0192186
-0.990824	0.133772	0.019313
-0.990776	0.134109	0.0194125
-0.990732	0.13442	0.019512
-0.990681	0.134782	0.0196151
-0.990633	0.135118	0.0197176
-0.990578	0.13551	0.0198222
-0.990525	0.13588	0.0199246
-0.990466	0.136295	0.0200365
-0.99041	0.136682	0.02015
-0.990347	0.13712	0.0202716
-0.990288	0.137531	0.0203943
-0.99022	0.137997	0.020524
-0.990156	0.138439	0.0206546
-0.990082	0.138941	0.0207914
-0.990011	0.13943	0.0209311
-0.989939	0.13992	0.0210594
-0.989873	0.140367	0.0211827
-0.989806	0.14082	0.0212937
-0.989745	0.141233	0.0213998
-0.989683	0.141656	0.0214928
-0.989625	0.142043	0.021581
-0.989566	0.142445	0.0216559
-0.989509	0.142827	0.021728
-0.989468	0.143109	0.0217698
-0.989437	0.143315	0.0218012
-0.989421	0.143425	0.0218024
-0.989416	0.143462	0.0217934
-0.989425	0.143403	0.0217546
-0.989445	0.143271	0.0217058
-0.98948	0.143043	0.0216279
-0.989526	0.142741	0.0215401
-0.989586	0.14234	0.0214242
-0.989653	0.141891	0.0213049
-0.989727	0.141396	0.0211719
-0.989808	0.140844	0.0210342
-0.989897	0.140241	0.0208844
-0.989994	0.139578	0.0207301
-0.990099	0.138859	0.0205653
-0.990212	0.138076	0.0203965
-0.990333	0.137228	0.0202192
-0.990454	0.136381	0.0200443
-0.990564	0.135602	0.0198753
-0.990677	0.134802	0.0197076
-0.99078	0.134062	0.0195478
-0.990887	0.133296	0.0193898
-0.990985	0.132582	0.0192419
-0.991087	0.131841	0.0190964
-0.991182	0.131143	0.0189633
-0.991279	0.130428	0.018828
-0.991367	0.129775	0.0186959
-0.991458	0.1291	0.0185638
-0.991541	0.128481	0.0184372
-0.991626	0.127837	0.0183115
-0.991705	0.127242	0.0181934
-0.991786	0.126621	0.018077
-0.991862	0.126044	0.0179705
-0.991939	0.125448	0.0178621
-0.992009	0.124911	0.0177562
-0.992081	0.124353	0.0176503
-0.992146	0.123846	0.0175491
-0.992214	0.123317	0.0174486
-0.992275	0.122835	0.0173545
-0.99234	0.122328	0.017262
-0.992398	0.121863	0.0171778
-0.992459	0.121381	0.0170923
-0.992513	0.120953	0.0170093
-0.992569	0.120503	0.0169266
-0.992618	0.120104	0.0168481
-0.992671	0.119682	0.0167704
-0.992717	0.119306	0.0166983
-0.992766	0.118906	0.0166277
-0.99281	0.118549	0.0165641
-0.992856	0.118173	0.0164998
-0.992896	0.117848	0.0164381
-0.992937	0.117503	0.0163769
-0.992973	0.117206	0.0163194
-0.993012	0.116888	0.016263
-0.993045	0.116615	0.0162112
-0.99308	0.116319	0.0161609
-0.993111	0.116067	0.0161163
-0.993143	0.115795	0.0160716
-0.99317	0.115574	0.0160294
-0.993198	0.115333	0.0159881
-0.993221	0.115139	0.01595
-0.993247	0.114924	0.0159131
-0.993267	0.114756	0.0158801
-0.993289	0.114567	0.0158487
-0.993306	0.114422	0.0158218
-0.993326	0.114258	0.0157955
-0.993339	0.114143	0.0157719
-0.993355	0.114008	0.0157495
-0.993365	0.11392	0.0157302
-0.993378	0.113813	0.0157123
-0.993385	0.113753	0.015698
-0.993395	0.113672	0.0156852
-0.993399	0.113637	0.0156763
-0.993405	0.113583	0.0156686
-0.993406	0.113576	0.0156643
-0.993409	0.11355	0.0156614
-0.993407	0.11357	0.0156619
-0.993406	0.113571	0.0156639
-0.993401	0.113619	0.0156693
-0.993398	0.113647	0.0156763
-0.993389	0.113723	0.0156866
-0.993382	0.113777	0.0156987
-0.99337	0.113878	0.0157148
-0.993361	0.113958	0.0157326
-0.993346	0.114085	0.015754
-0.993333	0.114192	0.0157769
-0.993315	0.114347	0.0158031
-0.993299	0.114481	0.0158304
-0.993278	0.114665	0.0158605
-0.993258	0.114827	0.0158927
-0.993234	0.115033	0.0159296
-0.993212	0.115218	0.0159679
-0.993184	0.11545	0.0160101
-0.993159	0.115661	0.0160534
-0.993128	0.115922	0.0160998
-0.993099	0.116162	0.0161469
-0.993064	0.116453	0.016196
-0.993032	0.116721	0.0162474
-0.992994	0.117032	0.0163039
-0.992959	0.117322	0.0163617
-0.992918	0.117659	0.0164236
-0.99288	0.117974	0.0164863
-0.992835	0.11834	0.0165517
-0.992793	0.118685	0.0166175
-0.992744	0.119085	0.0166847
-0.992698	0.119458	0.0167543
-0.992646	0.119876	0.0168299
-0.992597	0.12027	0.0169066
-0.992542	0.120712	0.0169877
-0.99249	0.121132	0.0170693
-0.99243	0.121604	0.0171539
-0.992374	0.122055	0.0172383
-0.99231	0.122563	0.017324
-0.992249	0.123043	0.0174124
-0.992182	0.123567	0.0175078
-0.992118	0.124066	0.0176043
-0.992047	0.124615	0.0177059
-0.991979	0.12514	0.017808
-0.991904	0.12572	0.0179134
-0.991831	0.126278	0.0180186
-0.99175	0.126896	0.0181251
-0.991673	0.127485	0.0182349
-0.991589	0.128117	0.0183533
-0.991508	0.128725	0.0184732
-0.99142	0.129382	0.0185995
-0.991335	0.130017	0.0187265
-0.991242	0.130708	0.018858
-0.99115	0.131378	0.0189894
-0.99105	0.132111	0.0191229
-0.990954	0.132814	0.0192611
-0.99085	0.133561	0.0194105
-0.99075	0.134282	0.0195624
-0.990642	0.135056	0.0197234
-0.990536	0.135807	0.0198861
-0.990421	0.136618	0.0200559
-0.990308	0.137411	0.020227
-0.990184	0.138274	0.0204032
-0.990071	0.139054	0.0205742
-0.989967	0.139769	0.0207357
-0.989871	0.140421	0.0208931
-0.989784	0.141017	0.021039
-0.989704	0.141553	0.0211804
-0.989632	0.142038	0.0213087
-0.989568	0.142466	0.021432
-0.98951	0.142846	0.0215406
-0.989465	0.143147	0.0216379
-0.989434	0.14335	0.0217061
-0.989414	0.143481	0.0217642
-0.989408	0.143517	0.0217923
-0.989413	0.14348	0.0218101
-0.989432	0.143347	0.0217971
-0.989463	0.143138	0.0217735
-0.989509	0.14283	0.0217188
-0.989568	0.142429	0.0216513
-0.989625	0.142049	0.021569
-0.989686	0.141632	0.0214814
-0.989746	0.14123	0.0213794
-0.989811	0.140788	0.0212721
-0.989875	0.140356	0.0211511
-0.989945	0.139882	0.0210246
-0.990014	0.139412	0.0208856
-0.990091	0.13889	0.0207394
-0.990158	0.13843	0.0205979
-0.990228	0.137947	0.020457
-0.99029	0.13752	0.0203223
-0.990356	0.137067	0.0201883
-0.990414	0.136666	0.0200621
-0.990476	0.136237	0.0199372
-0.990531	0.135854	0.0198218
-0.990589	0.135441	0.0197095
-0.99064	0.135084	0.0195993
-0.990695	0.134702	0.0194883
-0.990741	0.134372	0.0193814
-0.990792	0.134015	0.0192744
-0.990835	0.133708	0.0191733
-0.990883	0.133372	0.0190727
-0.990923	0.133081	0.01898
-0.990968	0.13276	0.0188894
-0.991006	0.132492	0.0188008
-0.991047	0.132198	0.0187112
-0.991081	0.131953	0.0186255
-0.991119	0.131681	0.0185395
-0.99115	0.131455	0.0184589
-0.991185	0.131202	0.0183786
-0.991214	0.130992	0.0183054
-0.991247	0.130753	0.0182335
-0.991274	0.130562	0.0181644
-0.991304	0.130345	0.0180942
-0.991327	0.130174	0.0180282
-0.991354	0.129976	0.0179615
-0.991376	0.129822	0.0179004
-0.991401	0.12964	0.017839
-0.99142	0.1295	0.0177844
-0.991443	0.129331	0.0177304
-0.99146	0.129207	0.0176799
-0.991481	0.129056	0.0176282
-0.991496	0.128948	0.0175811
-0.991514	0.128812	0.0175331
-0.991527	0.128719	0.0174907
-0.991543	0.128597	0.0174476
-0.991555	0.128515	0.0174111
-0.99157	0.128404	0.0173745
-0.991579	0.128336	0.0173422
-0.991592	0.128239	0.0173086
-0.9916	0.128184	0.0172802
-0.991611	0.128101	0.0172507
-0.991617	0.128057	0.0172268
-0.991627	0.127986	0.0172021
-0.991631	0.127953	0.0171835
-0.99164	0.127892	0.0171644
-0.991643	0.127871	0.0171505
-0.991649	0.127821	0.0171353
-0.991651	0.127812	0.0171257
-0.991656	0.127774	0.017115
-0.991656	0.127775	0.01711
-0.991659	0.127748	0.0171039
-0.991658	0.12776	0.0171036
-0.99166	0.127743	0.0171023
-0.991657	0.127766	0.017107
-0.991658	0.12776	0.0171105
-0.991653	0.127793	0.0171199
-0.991652	0.127798	0.0171281
-0.991646	0.127842	0.017142
-0.991644	0.127858	0.0171547
-0.991637	0.127914	0.0171727
-0.991633	0.127942	0.0171893
-0.991624	0.128009	0.0172123
-0.991618	0.128048	0.0172345
-0.991608	0.128126	0.0172626
-0.991601	0.128176	0.0172897
-0.991588	0.128266	0.0173221
-0.99158	0.128329	0.0173534
-0.991566	0.128433	0.0173892
-0.991555	0.12851	0.0174234
-0.991539	0.128627	0.0174644
-0.991527	0.128715	0.0175048
-0.99151	0.128844	0.0175512
-0.991496	0.128945	0.0175969
-0.991476	0.129089	0.0176475
-0.99146	0.129205	0.0176971
-0.991438	0.129366	0.0177505
-0.99142	0.129501	0.0178021
-0.991396	0.129676	0.0178608
-0.991375	0.129823	0.0179196
-0.991349	0.130013	0.0179842
-0.991327	0.130176	0.0180484
-0.991298	0.130384	0.0181173
-0.991273	0.130565	0.0181852
-0.991242	0.130793	0.0182564
-0.991213	0.130997	0.0183255
-0.99118	0.131242	0.0184024
-0.991149	0.131459	0.0184796
-0.991113	0.131722	0.0185628
-0.99108	0.131957	0.0186459
-0.991041	0.13224	0.0187335
-0.991005	0.132496	0.0188203
-0.990962	0.132803	0.0189097
-0.990922	0.133087	0.0189969
-0.990877	0.133413	0.0190926
-0.990834	0.133712	0.0191891
-0.990786	0.134057	0.0192921
-0.990741	0.134375	0.0193952
-0.990689	0.134743	0.019503
-0.99064	0.135085	0.0196104
-0.990584	0.135482	0.0197205
-0.99053	0.135856	0.0198284
-0.99047	0.136274	0.0199465
-0.990414	0.136664	0.0200661
-0.990351	0.137103	0.0201941
-0.990291	0.137514	0.0203231
-0.990224	0.13798	0.0204589
-0.990159	0.138421	0.0205954
-0.990086	0.138921	0.0207374
-0.990015	0.139407	0.020882
-0.989944	0.139893	0.0210146
-0.989878	0.140337	0.0211419
-0.989812	0.140785	0.0212561
-0.989751	0.141194	0.0213651
-0.98969	0.141612	0.0214601
-0.989633	0.141994	0.0215499
-0.989574	0.142391	0.0216253
-0.989518	0.142768	0.0216976
-0.989478	0.143044	0.0217387
-0.989448	0.143246	0.0217691
-0.989432	0.143352	0.0217686
-0.989428	0.143385	0.0217577
-0.989438	0.143323	0.0217164
-0.989458	0.143188	0.0216651
-0.989493	0.142957	0.0215842
-0.989539	0.142654	0.0214936
-0.9896	0.142252	0.0213748
-0.989667	0.141802	0.0212525
-0.989741	0.141308	0.0211167
-0.989822	0.140756	0.0209762
-0.989911	0.140155	0.0208238
-0.990007	0.139494	0.0206671
-0.990111	0.138777	0.0205005
-0.990224	0.137998	0.02033
-0.990345	0.137153	0.0201517
-0.990465	0.13631	0.0199758
-0.990575	0.135535	0.0198066
-0.990686	0.134739	0.0196387
-0.99079	0.134002	0.0194795
-0.990895	0.133241	0.0193221
-0.990993	0.132531	0.0191754
-0.991094	0.131794	0.0190313
-0.991189	0.1311	0.0189
-0.991285	0.130389	0.0187666
-0.991373	0.129739	0.0186369
-0.991463	0.129067	0.0185073
-0.991546	0.128449	0.0183834
-0.991631	0.127807	0.0182604
-0.991709	0.127214	0.0181451
-0.991791	0.126595	0.0180314
-0.991866	0.126017	0.0179276
-0.991943	0.125422	0.0178217
-0.992013	0.124885	0.0177184
-0.992085	0.124326	0.017615
-0.99215	0.123818	0.0175159
-0.992218	0.123288	0.0174175
-0.99228	0.122804	0.0173252
-0.992344	0.122295	0.0172343
-0.992403	0.121828	0.0171513
-0.992464	0.121344	0.0170668
-0.992518	0.120914	0.0169845
-0.992574	0.120462	0.0169023
-0.992624	0.120061	0.016824
-0.992676	0.119637	0.0167464
-0.992723	0.119259	0.0166742
-0.992772	0.118858	0.0166032
-0.992816	0.118499	0.0165391
-0.992862	0.118122	0.0164741
-0.992902	0.117798	0.0164116
-0.992944	0.117452	0.0163495
-0.99298	0.117156	0.016291
-0.993018	0.116837	0.0162336
-0.993051	0.116565	0.0161809
-0.993087	0.116271	0.0161297
-0.993117	0.11602	0.0160843
-0.993149	0.11575	0.0160388
-0.993175	0.115531	0.0159961
-0.993204	0.115291	0.0159542
-0.993226	0.1151	0.0159158
-0.993252	0.114887	0.0158786
-0.993271	0.114721	0.0158457
-0.993294	0.114534	0.0158143
-0.99331	0.11439	0.0157877
-0.993329	0.114228	0.0157619
-0.993343	0.114115	0.0157389
-0.993359	0.113981	0.0157171
-0.993369	0.113895	0.0156987
-0.993381	0.113788	0.0156817
-0.993388	0.113728	0.0156684
-0.993398	0.113647	0.0156566
-0.993402	0.113612	0.0156487
-0.993408	0.113557	0.0156421
-0.993409	0.11355	0.0156388
-0.993412	0.113522	0.0156369
-0.99341	0.113542	0.0156384
-0.99341	0.113541	0.0156413
-0.993405	0.113587	0.0156476
-0.993402	0.113614	0.0156553
-0.993393	0.113688	0.0156661
-0.993387	0.113742	0.0156788
-0.993375	0.113841	0.0156953
-0.993366	0.11392	0.0157133
-0.993351	0.114046	0.015735
-0.993338	0.114153	0.015758
-0.99332	0.114307	0.0157842
-0.993304	0.114441	0.0158115
-0.993282	0.114625	0.0158415
-0.993263	0.114787	0.0158736
-0.993239	0.114994	0.0159102
-0.993217	0.11518	0.0159484
-0.993189	0.115413	0.0159904
-0.993163	0.115626	0.0160335
-0.993132	0.115887	0.0160796
-0.993103	0.116129	0.0161265
-0.993068	0.116422	0.0161754
-0.993036	0.116691	0.0162266
-0.992998	0.117004	0.016283
-0.992963	0.117295	0.0163407
-0.992922	0.117633	0.0164024
-0.992883	0.11795	0.0164649
-0.992838	0.118317	0.0165303
-0.992796	0.118664	0.0165959
-0.992747	0.119063	0.016663
-0.992701	0.119438	0.0167326
-0.992649	0.119855	0.016808
-0.9926	0.120249	0.0168845
-0.992545	0.120691	0.0169655
-0.992493	0.12111	0.017047
-0.992434	0.121581	0.0171314
-0.992377	0.122032	0.0172157
-0.992313	0.122538	0.0173012
-0.992252	0.123017	0.0173896
-0.992186	0.12354	0.0174848
-0.992122	0.124038	0.0175812
-0.992051	0.124585	0.0176828
-0.991984	0.125109	0.0177849
-0.991909	0.125687	0.0178904
-0.991836	0.126245	0.0179957
-0.991755	0.126862	0.0181024
-0.991678	0.127449	0.0182125
-0.991594	0.128081	0.0183312
-0.991513	0.128688	0.0184515
-0.991426	0.129345	0.0185783
-0.99134	0.12998	0.0187059
-0.991247	0.130671	0.0188381
-0.991156	0.131341	0.0189701
-0.991056	0.132076	0.0191044
-0.990959	0.132779	0.0192433
-0.990855	0.133527	0.0193936
-0.990755	0.134249	0.0195462
-0.990646	0.135024	0.019708
-0.99054	0.135776	0.0198715
-0.990425	0.136589	0.0200419
-0.990312	0.137383	0.0202135
-0.990188	0.138248	0.0203902
-0.990075	0.139029	0.0205615
-0.989971	0.139745	0.0207232
-0.989875	0.140399	0.0208806
-0.989787	0.140996	0.0210265
-0.989707	0.141534	0.0211677
-0.989635	0.142019	0.0212954
-0.98957	0.142448	0.0214183
-0.989513	0.142829	0.0215261
-0.989468	0.14313	0.0216226
-0.989437	0.143335	0.0216897
-0.989416	0.143466	0.0217468
-0.98941	0.143502	0.0217736
-0.989416	0.143465	0.0217902
-0.989435	0.143331	0.021776
-0.989466	0.143122	0.0217512
-0.989512	0.142814	0.0216953
-0.989571	0.142412	0.0216268
-0.989628	0.142031	0.0215435
-0.989689	0.141614	0.021455
-0.989749	0.14121	0.0213523
-0.989815	0.140768	0.0212443
-0.989879	0.140334	0.0211229
-0.989949	0.139859	0.0209963
-0.990018	0.139388	0.0208573
-0.990095	0.138864	0.0207112
-0.990162	0.138404	0.0205703
-0.990233	0.137919	0.02043
-0.990295	0.137491	0.0202961
-0.990361	0.137037	0.0201632
-0.990419	0.136635	0.0200382
-0.990481	0.136205	0.0199146
-0.990535	0.135822	0.0198007
-0.990594	0.135408	0.0196899
-0.990645	0.13505	0.0195813
-0.990699	0.134668	0.019472
-0.990746	0.134338	0.0193668
-0.990797	0.133981	0.0192616
-0.99084	0.133674	0.0191622
-0.990887	0.133338	0.0190633
-0.990928	0.133049	0.0189721
-0.990973	0.132729	0.018883
-0.99101	0.132462	0.0187957
-0.991051	0.132169	0.0187074
-0.991085	0.131925	0.0186228
-0.991122	0.131655	0.0185377
-0.991153	0.131431	0.0184579
-0.991188	0.13118	0.0183782
-0.991217	0.130972	0.0183054
-0.99125	0.130735	0.0182338
-0.991276	0.130547	0.0181646
-0.991305	0.130332	0.0180943
-0.991329	0.130163	0.0180279
-0.991356	0.129967	0.0179608
-0.991377	0.129815	0.0178989
-0.991401	0.129635	0.0178367
-0.99142	0.129497	0.0177811
-0.991443	0.129329	0.0177261
-0.99146	0.129207	0.0176743
-0.991481	0.129057	0.0176212
-0.991495	0.12895	0.0175726
-0.991514	0.128815	0.0175231
-0.991527	0.128722	0.0174791
-0.991543	0.1286	0.0174344
-0.991554	0.128519	0.0173962
-0.99157	0.128408	0.017358
-0.991579	0.128339	0.0173241
-0.991592	0.128241	0.017289
-0.9916	0.128185	0.017259
-0.991612	0.1281	0.017228
-0.991618	0.128056	0.0172028
-0.991628	0.127982	0.0171769
-0.991632	0.127948	0.0171574
-0.991641	0.127884	0.0171374
-0.991644	0.127861	0.0171228
-0.991651	0.127809	0.0171071
-0.991653	0.127797	0.0170973
-0.991658	0.127757	0.0170864
-0.991659	0.127755	0.0170817
-0.991663	0.127726	0.0170759
-0.991661	0.127735	0.0170763
-0.991664	0.127716	0.0170758
-0.991661	0.127737	0.0170815
-0.991662	0.127728	0.0170863
-0.991658	0.12776	0.0170972
-0.991657	0.127763	0.0171071
-0.991651	0.127806	0.0171229
-0.991649	0.12782	0.0171375
-0.991642	0.127875	0.0171576
-0.991638	0.127902	0.0171763
-0.991629	0.127969	0.0172015
-0.991624	0.128006	0.017226
-0.991613	0.128085	0.0172565
-0.991606	0.128135	0.017286
-0.991594	0.128226	0.0173208
-0.991585	0.128289	0.0173545
-0.991571	0.128394	0.0173925
-0.99156	0.128473	0.0174288
-0.991544	0.128591	0.0174717
-0.991531	0.128681	0.0175142
-0.991513	0.128813	0.0175623
-0.991499	0.128917	0.0176097
-0.991479	0.129063	0.0176616
-0.991463	0.129183	0.0177125
-0.99144	0.129347	0.0177669
-0.991421	0.129485	0.0178193
-0.991397	0.129664	0.0178785
-0.991376	0.129815	0.0179376
-0.991349	0.130008	0.0180022
-0.991326	0.130175	0.0180663
-0.991297	0.130386	0.0181346
-0.991272	0.130571	0.0182019
-0.99124	0.130803	0.0182721
-0.991211	0.13101	0.01834
-0.991177	0.131259	0.0184153
-0.991146	0.13148	0.0184907
-0.99111	0.131745	0.0185719
-0.991076	0.131983	0.0186527
-0.991037	0.132269	0.0187378
-0.991001	0.132527	0.0188219
-0.990958	0.132837	0.0189085
-0.990918	0.133122	0.0189928
-0.990872	0.13345	0.0190853
-0.99083	0.133749	0.0191783
-0.990781	0.134095	0.0192779
-0.990736	0.134413	0.0193773
-0.990684	0.134782	0.0194816
-0.990635	0.135124	0.0195852
-0.990579	0.13552	0.0196918
-0.990526	0.135892	0.0197961
-0.990466	0.136309	0.0199106
-0.990411	0.136696	0.0200266
-0.990348	0.137132	0.0201511
-0.990289	0.137541	0.0202765
